Date,Startup Name,Industry,Sub-Vertical,City,Investors’ Name,Investment Type,Amount (In USD),Year,Funding Segment
2015-02-18,Wooplr.com,Industry / Vertical,Sub-Vertical,City / Location,Helion Venture Partners,Private Equity,5000000.0,2015,Medium Startup
2017-10-26,Big Basket,ECommerce,Online Grocery portal,Bengaluru,Helion Ventures Partners,Private Equity,5000000.0,2017,Medium Startup
2017-05-12,Legal Raasta,Consumer Internet,Legal Services to SMEs & Individuals,Delhi,Impanix Capital,Private Equity,5000000.0,2017,Medium Startup
2019-09-03,Vyapar App,Accounting,Mobile-based Accounting Software,Bengaluru,"India Quotient, Axilor Ventures",Series A,5000000.0,2019,Medium Startup
2015-06-09,Clovia,Private Label lingerie Ecommerce,Private Label lingerie Ecommerce,Delhi,IvyCap Ventures,Private Equity,5000000.0,2015,Medium Startup
2018-07-31,Healthsignz,Healthcare,Health and Well being Platform,Hyderabad,Kantilal Patel,Seed/ Angel Funding,5000000.0,2018,Medium Startup
2015-05-14,IndianRoots.com,Lifestyle Ecommerce Portal,Lifestyle Ecommerce Portal,Gurugram,KJS Group,Private Equity,5000000.0,2015,Medium Startup
2015-06-22,belong,Data Driven recruitment recommendation,Data Driven recruitment recommendation,Bengaluru,"Kunal Bahl, Rohit Bansal, Blume Ventures, Phanindra Sama, Raju Reddy",Private Equity,5000000.0,2015,Medium Startup
2016-01-08,Melorra,ECommerce,Online/ Mobile Jewellery Retailer,Bengaluru,Lightbox Ventures,Private Equity,5000000.0,2016,Medium Startup
2016-09-15,Furlenco,ECommerce,Online furniture rental startup,Bengaluru,Lightbox Ventures and others,Private Equity,5000000.0,2016,Medium Startup
2015-07-31,Bona Vita,Travel Tech,Travel Tech,Gurugram,MakeMyTrip,Private Equity,5000000.0,2015,Medium Startup
2019-01-04,Samunnati Financial Intermediation & Services Pvt. Ltd,Finance,Non-banking financial company,Chennai,"MASSIF, a Dutch government fund",Debt-Funding,5000000.0,2019,Medium Startup
2017-09-07,Credit Vidya,Consumer Internet,Online Credit scoring platform,Mumbai,Matrix Partners,Private Equity,5000000.0,2017,Medium Startup
2016-02-25,OfBusiness,ECommerce,B2B commerce Marketplace,Gurugram,Matrix Partners India,Private Equity,5000000.0,2016,Medium Startup
2017-11-07,DocTalk,Technology,Doctor Patient Communication platform,Mumbai,"Matrix Partners India, Khosla Ventures",Private Equity,5000000.0,2017,Medium Startup
2017-01-10,Securens,Technology,e-surveillance services provider,Mumbai,"Mayfield India, Trifecta Capital",Private Equity,5000000.0,2017,Medium Startup
2016-02-17,Avanti Learning,Education,Private Coaching Classes,Delhi,Michael & Susan Dell Foundation,Private Equity,5000000.0,2016,Medium Startup
2017-06-26,HUG Innovations,Technology,Gesture based  Smartwatch manufacturer,Hyderabad,"Mohit Srivastav, Kishore Ganji, Venkat Vallabhaneni, Rajeev Menon",Private Equity,5000000.0,2017,Medium Startup
2016-12-27,ShopX,ECommerce,SAAS ECommerce Retail app,Bengaluru,Nandan Nilekani,Private Equity,5000000.0,2016,Medium Startup
2019-04-17,Shuttl,Transportation,Bus Aggregation,Gurugram,New Atlantic Ventures,Venture Round,5000000.0,2019,Medium Startup
2017-01-16,ZoloStays,Consumer Internet,Branded PG Accomodation booking platform,Bengaluru,"Nexus Venture Partners, Innoven Capital",Private Equity,5000000.0,2017,Medium Startup
2015-09-30,Infoworks,Big Data Management Platform,Big Data Management Platform,Bangalore / USA,"Nexus Venture Partners, Knoll Ventures and others",Private Equity,5000000.0,2015,Medium Startup
2016-01-19,Indus OS,Technology,Local language Mobile OS,Mumbai,"Omidyar Network,",Private Equity,5000000.0,2016,Medium Startup
2016-07-13,YAAP,Consumer Internet,"Online Content Discovery, Creation & Distribution Platform",Delhi,Rainmaker Ventures,Private Equity,5000000.0,2016,Medium Startup
2016-10-03,Mystifly,Consumer Internet,Airline Ticket Aggregator,Bengaluru,Recruit Holdings,Private Equity,5000000.0,2016,Medium Startup
2018-07-10,Kinara Capital,Finance,Lending Platform For Micro and Small Enterprises,Bengaluru,ResponsAbility,Private Equity,5000000.0,2018,Medium Startup
2017-05-31,SastaSundar,ECommerce,Online Pharmacy,Kolkata,Rohto Pharmaceutical,Private Equity,5000000.0,2017,Medium Startup
2016-11-16,Stasis Labs,Technology,Cloud based  health monitoring platform,Bengaluru,"RTP-HC, Wonder Ventures, Techstars Ventures & Others",Private Equity,5000000.0,2016,Medium Startup
2018-02-14,MoneyOnMobile,Technology,mobile payment platform,Mumbai,S7 Group,Private Equity,5000000.0,2018,Medium Startup
2015-07-02,Gozoomo,Used Car Marketplace,Used Car Marketplace,Bengaluru,SAIF Partners,Private Equity,5000000.0,2015,Medium Startup
2015-11-03,Pokkt,Alternate Mobile Monetization platform,Alternate Mobile Monetization platform,Mumbai,"Segnel Venture, Shinji Kimura, Sundar Chanrai, JAFCO Asia, SingTel’s Innov8, Jungle Ventures, K Ganesh",Private Equity,5000000.0,2015,Medium Startup
2015-05-28,Zoomcar,Self-driven Car rental,Self-driven Car rental,Bengaluru,Sequoia Capital,Private Equity,5000000.0,2015,Medium Startup
2015-06-10,Voonik,Fashion Ecommerce store,Fashion Ecommerce store,Bengaluru,"Sequoia Capital, Seedfund",Private Equity,5000000.0,2015,Medium Startup
2016-11-22,Vymo,Technology,SaaS-based predictive analytics platform,Bengaluru,Sequoia India,Private Equity,5000000.0,2016,Medium Startup
2019-08-01,Progcap,Finance,Supply Chain Management,Delhi,Sequoia India,Series A,5000000.0,2019,Medium Startup
2018-09-11,Upwards,Fin-Tech,Online Micro Lending Marketplace,Mumbai,"Shunwei Capital,Quotient, Mayfield & Others",Private Equity,5000000.0,2018,Medium Startup
2017-06-27,Stashfin,Consumer Internet,Personal Finance App,Delhi,"Snow Leopard Ventures, Alto Partners",Private Equity,5000000.0,2017,Medium Startup
2015-06-05,Jugnoo,Auto Rickshaw Based Services,Auto Rickshaw Based Services,Chandigarh,"Snow Leopard, Paytm",Private Equity,5000000.0,2015,Medium Startup
2016-11-22,Housing.com,Consumer Internet,Real Estate Portal,Mumbai,Softbank Group,Private Equity,5000000.0,2016,Medium Startup
2018-07-10,Shop 101,Consumer Internet,Mobile Storefront And Commerce Platform For Sellers,Mumbai,"Stellaris Venture Partners, Vy Capital, Raghunandan G, and Ramakant Sharma ",Private Equity,5000000.0,2018,Medium Startup
2016-01-05,Alef,Consumer Internet,Cloud Mobility Solutions,Mumbai,Tata Capital Innovation Fund,Private Equity,5000000.0,2016,Medium Startup
2017-12-08,Inshorts,Technology,Mobile News Curation App,Noida,Tiger Global,Private Equity,5000000.0,2017,Medium Startup
2015-03-26,Roposo.com,Industry / Vertical,Sub-Vertical,City / Location,"Tiger Global Management, Indian Quotient, Binny Bansal",Private Equity,5000000.0,2015,Medium Startup
2015-04-14,LocalOye,Hyper-local Online Services,Hyper-local Online Services,Mumbai,"Tiger Global Management, Lightspeed Venture Partners",Private Equity,5000000.0,2015,Medium Startup
2015-03-11,ChargeBee,Industry / Vertical,Sub-Vertical,City / Location,"Tiger Global, Accel Partners",Private Equity,5000000.0,2015,Medium Startup
2017-11-07,CoveIoT,Technology,Wearable tech and Internet of Things platform,Bengaluru,"Titan Co Ltd, Tata Group’s watch and jewellery retailing firm",Private Equity,5000000.0,2017,Medium Startup
2017-06-30,Tagos Design,Technology,in-video discovery platform,Bengaluru,Undisclosed Investors,Private Equity,5000000.0,2017,Medium Startup
2015-03-13,DiabetOmics,Industry / Vertical,Sub-Vertical,City / Location,"VentureEast,  Varaprasad Reddy",Private Equity,5000000.0,2015,Medium Startup
2018-03-05,Hotelogix,Technology,Cloud based Online Hotel Management Software,Noida,"Vertex Ventures, Accel Partners and Saama Capital",Private Equity,5000000.0,2018,Medium Startup
2017-05-08,Ace Turtle,Technology,Omni-Channel Platform,Bengaluru,"Vertex Ventures, C31 Ventures",Private Equity,5000000.0,2017,Medium Startup
2015-03-18,Drivestream,Industry / Vertical,Sub-Vertical,City / Location,Wipro,Private Equity,5000000.0,2015,Medium Startup
2016-01-29,Truebil,ECommerce,Online marketplace for cars,Mumbai,"Kalaari Capital, Inventus Capital, Tekton Ventures, Kae Capital",Private Equity,5150000.0,2016,Medium Startup
2016-06-17,GreytHR,Technology,Payroll & HR Software Developer,Bengaluru,"New Enterprise Associates (NEA), Blume Ventures",Private Equity,5200000.0,2016,Medium Startup
2017-06-20,Insider.in,Consumer Internet,Events Ticketing platform,Mumbai,Paytm,Private Equity,5200000.0,2017,Medium Startup
2016-08-31,Flyrobe,ECommerce,Online fashion rental platform,Mumbai,"IDG Ventures, Sequoia Capital, GREE Ventures",Private Equity,5300000.0,2016,Medium Startup
2017-05-17,Paysense,Consumer Internet,Online Lending platform,Mumbai,Jungle Ventures,Private Equity,5300000.0,2017,Medium Startup
2017-03-21,MyGlamm,Consumer Internet,On-Demand Beauty Services,Mumbai,L’Occitane,Private Equity,5300000.0,2017,Medium Startup
2016-01-11,Koovs,ECommerce,Online Fashion Apparel Retailer,Gurugram,"Nahata Family, Waheed Alli",Private Equity,5400000.0,2016,Medium Startup
2015-05-19,Crown-it,Hyperlocal Mobile Marketplace,Hyperlocal Mobile Marketplace,Gurugram,"Accel Partners, Helion Venture Partners",Private Equity,5500000.0,2015,Medium Startup
2017-04-11,Ninjacart,ECommerce,B2B agri-marketing platform,Bengaluru,"Accel Partners, Nandan Nilekani’s NRJN Trust, Mistletoe, Qualcomm Ventures, M&S Partners",Private Equity,5500000.0,2017,Medium Startup
2015-03-02,TrulyMadly.com,Industry / Vertical,Sub-Vertical,City / Location,"Helion Venture Partners, Kae Capital",Private Equity,5500000.0,2015,Medium Startup
2020-06-10,WayCool Foods,AgriTech,Food and Beverage,Chennai,Indusland Bank,Series C,5500000.0,2020,Medium Startup
2017-06-13,Goodera,Technology,CSR and sustainability management platform,Bengaluru,"Nexus Venture Partners, Omidyar Network",Private Equity,5500000.0,2017,Medium Startup
2015-06-24,The Porter,Logistics Tech,Logistics Tech,Mumbai,"Sequoia Capital, Kae Capital, Anupam Mittal, Sandeep Tandon",Private Equity,5500000.0,2015,Medium Startup
2017-09-04,PrimaryIO,Technology,Application Performance Acceleration,Pune,"Accel Partners, Exfinity Ventures, Partech Ventures",Private Equity,5600000.0,2017,Medium Startup
2015-12-01,Patel Logistics,Transportation & Logistics Platform,Transportation & Logistics Platform,Mumbai,Frontline Strategy,Private Equity,5600000.0,2015,Medium Startup
2019-07-10,Indus OS,Tech,Smartphone Operating System,Andheri,Ventureast,Series B,5750000.0,2019,Medium Startup
2016-02-25,Juspay,Consumer Internet,Digital Payments solutions,Bengaluru,"Accel Partners, Ashish Hemrajani, Parikshit Dar, Rajesh Balpande",Private Equity,5800000.0,2016,Medium Startup
2017-02-13,Sigtuple,Technology,Medical Automation platform,Bengaluru,"Accel Partners, IDG Ventures, Endiya Partners, pi Ventures, VH Capital, Axilor Partners",Private Equity,5800000.0,2017,Medium Startup
2019-12-16,InCred,Finance,Non-Banking Financial Company,Mumbai,Non-Banking Financial Company,Debt Funding,5900000.0,2019,Medium Startup
2015-07-27,ManageMySpa,Spa & Salon Management Software,Spa & Salon Management Software,Hyderabad,Accel Partners,Private Equity,6000000.0,2015,Medium Startup
2015-06-25,Zinka,Freight logistics platform,Freight logistics platform,Bengaluru,"Accel Partners, Flipkart",Private Equity,6000000.0,2015,Medium Startup
2016-01-18,Kartrocket,Consumer Internet,SAAS DIY  ECommerce Platform,Delhi,"Bertelsmann India Investments, Nirvana Digital India Fund, Nirvana Digital Investment Holding, 500 Startups",Private Equity,6000000.0,2016,Medium Startup
2016-09-22,Gadgetwood,Consumer Internet,On-Demand Gadget repair services platform,Delhi,Carpediem Capital,Private Equity,6000000.0,2016,Medium Startup
2015-04-20,1mg (Healthkartplus),Online Pharmacy & Drug DB,Online Pharmacy & Drug DB,Gurugram,"Deep Kalra, Sequoia Capital, Omidyar Network, Intel Capital & Kae Capital",Private Equity,6000000.0,2015,Medium Startup
2015-06-01,Veeba Foods,Healthy Food Manufacturer,Healthy Food Manufacturer,Delhi,"DSG Consumer Partners, Saama Capital.",Private Equity,6000000.0,2015,Medium Startup
2017-10-23,RAW Pressery,Food & Beverage,Cold pressed Juice maker,Mumbai,"DSG Consumer Partners, Sequoia Capital, Saama Capital",Private Equity,6000000.0,2017,Medium Startup
2016-10-14,ISFC,Finance,Education Sector Lending,Hyderabad,Gray Matters Capital,Private Equity,6000000.0,2016,Medium Startup
